Index,Time,Protocol,Src_IP,Dst_IP,Src_Port,Dst_Port,Total_Len,IP_ID,TTL,TOS,TCP_Flags,ICMP_Type,ICMP_Code
1,20:59:21,ICMP,192.168.100.1,192.168.100.6,0,0,84,43964,64,0,------,8,0
2,20:59:21,TCP,192.168.100.6,20.42.73.25,64946,443,52,55818,128,0,S-----,0,0
3,20:59:21,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38782,128,0,-A----,0,0
4,20:59:21,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38783,128,0,-A----,0,0
5,20:59:21,TCP,192.168.100.6,23.200.40.170,53347,443,745,38784,128,0,-A--P-,0,0
6,20:59:21,TCP,23.200.40.170,192.168.100.6,443,53347,40,32760,53,0,-A----,0,0
7,20:59:21,TCP,20.42.73.25,192.168.100.6,443,64946,52,27500,109,0,SA----,0,0
8,20:59:21,TCP,192.168.100.6,20.42.73.25,64946,443,40,55819,128,0,-A----,0,0
9,20:59:21,TCP,192.168.100.6,20.42.73.25,64946,443,597,55820,128,0,-A--P-,0,0
10,20:59:21,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38785,128,0,-A----,0,0
11,20:59:21,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38786,128,0,-A----,0,0
12,20:59:21,TCP,192.168.100.6,23.200.40.170,53347,443,1220,38787,128,0,-A--P-,0,0
13,20:59:21,TCP,23.200.40.170,192.168.100.6,443,53347,40,32761,53,0,-A----,0,0
14,20:59:21,TCP,20.42.73.25,192.168.100.6,443,64946,1452,27501,109,0,-A----,0,0
15,20:59:21,TCP,20.42.73.25,192.168.100.6,443,64946,1452,27502,109,0,-A----,0,0
16,20:59:21,TCP,20.42.73.25,192.168.100.6,443,64946,1452,27503,109,0,-A----,0,0
17,20:59:21,TCP,20.42.73.25,192.168.100.6,443,64946,1452,27504,109,0,-A----,0,0
18,20:59:21,TCP,20.42.73.25,192.168.100.6,443,64946,1452,27505,109,0,-A----,0,0
19,20:59:21,TCP,20.42.73.25,192.168.100.6,443,64946,1452,27506,109,0,-A----,0,0
20,20:59:21,TCP,20.42.73.25,192.168.100.6,443,64946,74,27507,109,0,-A--P-,0,0
21,20:59:21,TCP,192.168.100.6,20.42.73.25,64946,443,40,55821,128,0,-A----,0,0
22,20:59:21,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38788,128,0,-A----,0,0
23,20:59:21,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38789,128,0,-A----,0,0
24,20:59:21,TCP,192.168.100.6,23.200.40.170,53347,443,1168,38790,128,0,-A--P-,0,0
25,20:59:21,TCP,192.168.100.6,20.42.73.25,64946,443,120,55822,128,0,-A--P-,0,0
26,20:59:21,TCP,192.168.100.6,20.42.73.25,64946,443,1026,55823,128,0,-A--P-,0,0
27,20:59:21,TCP,23.200.40.170,192.168.100.6,443,53347,40,32762,53,0,-A----,0,0
28,20:59:21,TCP,23.200.40.170,192.168.100.6,443,53347,40,32763,53,0,-A----,0,0
29,20:59:21,TCP,20.42.73.25,192.168.100.6,443,64946,40,27508,109,0,-A----,0,0
30,20:59:21,TCP,20.42.73.25,192.168.100.6,443,64946,143,27509,109,0,-A--P-,0,0
31,20:59:21,TCP,192.168.100.6,20.42.73.25,64946,443,40,55824,128,0,-A----,0,0
32,20:59:21,TCP,20.42.73.25,192.168.100.6,443,64946,485,27510,109,0,-A--P-,0,0
33,20:59:21,TCP,192.168.100.6,20.42.73.25,64946,443,40,55825,128,0,-A----,0,0
34,20:59:21,TCP,23.200.40.170,192.168.100.6,443,53347,1370,32764,53,0,-A--P-,0,0
35,20:59:21,TCP,23.200.40.170,192.168.100.6,443,53347,200,32765,53,0,-A--P-,0,0
36,20:59:21,TCP,192.168.100.6,23.200.40.170,53347,443,40,38791,128,0,-A----,0,0
37,20:59:21,TCP,192.168.100.6,23.200.40.170,53347,443,75,38792,128,0,-A--P-,0,0
38,20:59:21,TCP,23.200.40.170,192.168.100.6,443,53347,40,32766,53,0,-A----,0,0
39,20:59:21,TCP,23.200.40.170,192.168.100.6,443,53347,976,32767,53,0,-A--P-,0,0
40,20:59:21,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32768,53,0,-A----,0,0
41,20:59:21,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32769,53,0,-A----,0,0
42,20:59:21,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32770,53,0,-A----,0,0
43,20:59:21,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32771,53,0,-A--P-,0,0
44,20:59:21,TCP,23.200.40.170,192.168.100.6,443,53347,1234,32772,53,0,-A--P-,0,0
45,20:59:22,TCP,192.168.100.6,23.200.40.170,53347,443,40,38793,128,0,-A----,0,0
46,20:59:22,TCP,23.200.40.170,192.168.100.6,443,53347,979,32773,53,0,-A--P-,0,0
47,20:59:22,TCP,192.168.100.6,23.200.40.170,53347,443,40,38794,128,0,-A----,0,0
48,20:59:22,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32774,53,0,-A----,0,0
49,20:59:22,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32775,53,0,-A----,0,0
50,20:59:22,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32776,53,0,-A----,0,0
51,20:59:22,TCP,23.200.40.170,192.168.100.6,443,53347,522,32777,53,0,-A--P-,0,0
52,20:59:22,TCP,192.168.100.6,23.200.40.170,53347,443,40,38795,128,0,-A----,0,0
53,20:59:22,TCP,192.168.100.6,23.213.185.68,62079,443,104,52002,128,0,-A--P-,0,0
54,20:59:22,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52003,128,0,-A----,0,0
55,20:59:22,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52004,128,0,-A----,0,0
56,20:59:22,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52005,128,0,-A----,0,0
57,20:59:22,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52006,128,0,-A----,0,0
58,20:59:22,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52007,128,0,-A----,0,0
59,20:59:22,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52008,128,0,-A----,0,0
60,20:59:22,TCP,192.168.100.6,23.213.185.68,62079,443,755,52009,128,0,-A--P-,0,0
61,20:59:22,TCP,23.213.185.68,192.168.100.6,443,62079,40,39345,53,0,-A----,0,0
62,20:59:22,TCP,23.213.185.68,192.168.100.6,443,62079,40,39346,53,0,-A----,0,0
63,20:59:22,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38796,128,0,-A----,0,0
64,20:59:22,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38797,128,0,-A----,0,0
65,20:59:22,TCP,192.168.100.6,23.200.40.170,53347,443,745,38798,128,0,-A--P-,0,0
66,20:59:22,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38799,128,0,-A----,0,0
67,20:59:22,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38800,128,0,-A----,0,0
68,20:59:22,TCP,192.168.100.6,23.200.40.170,53347,443,1221,38801,128,0,-A--P-,0,0
69,20:59:22,TCP,23.200.40.170,192.168.100.6,443,53347,40,32778,53,0,-A----,0,0
70,20:59:22,TCP,23.200.40.170,192.168.100.6,443,53347,40,32779,53,0,-A----,0,0
71,20:59:22,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38802,128,0,-A----,0,0
72,20:59:22,TCP,192.168.100.6,23.200.40.170,53347,443,1424,38803,128,0,-A----,0,0
73,20:59:22,TCP,192.168.100.6,23.200.40.170,53347,443,1170,38804,128,0,-A--P-,0,0
74,20:59:22,TCP,23.200.40.170,192.168.100.6,443,53347,40,32780,53,0,-A----,0,0
75,20:59:22,TCP,23.200.40.170,192.168.100.6,443,53347,40,32781,53,0,-A----,0,0
76,20:59:22,TCP,192.168.100.6,109.61.92.53,65520,80,41,13325,128,0,-A----,0,0
77,20:59:22,TCP,109.61.92.53,192.168.100.6,80,65520,52,64758,56,0,-A----,0,0
78,20:59:22,TCP,23.213.185.68,192.168.100.6,443,62079,1047,39347,53,0,-A--P-,0,0
79,20:59:22,TCP,23.213.185.68,192.168.100.6,443,62079,92,39348,53,0,-A--P-,0,0
80,20:59:22,TCP,192.168.100.6,23.213.185.68,62079,443,40,52010,128,0,-A----,0,0
81,20:59:22,TCP,192.168.100.6,23.213.185.68,62079,443,75,52011,128,0,-A--P-,0,0
82,20:59:22,TCP,23.213.185.68,192.168.100.6,443,62079,40,39349,53,0,-A----,0,0
83,20:59:22,TCP,23.200.40.170,192.168.100.6,443,53347,974,32782,53,0,-A--P-,0,0
84,20:59:22,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32783,53,0,-A----,0,0
85,20:59:22,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32784,53,0,-A----,0,0
86,20:59:23,TCP,192.168.100.6,23.200.40.170,53347,443,40,38805,128,0,-A----,0,0
87,20:59:23,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32785,53,0,-A----,0,0
88,20:59:23,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32786,53,0,-A--P-,0,0
89,20:59:23,TCP,23.200.40.170,192.168.100.6,443,53347,1209,32787,53,0,-A--P-,0,0
90,20:59:23,TCP,192.168.100.6,23.200.40.170,53347,443,40,38806,128,0,-A----,0,0
91,20:59:23,TCP,23.200.40.170,192.168.100.6,443,53347,979,32788,53,0,-A--P-,0,0
92,20:59:23,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32789,53,0,-A----,0,0
93,20:59:23,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32790,53,0,-A----,0,0
94,20:59:23,TCP,23.200.40.170,192.168.100.6,443,53347,1452,32791,53,0,-A----,0,0
95,20:59:23,TCP,23.200.40.170,192.168.100.6,443,53347,478,32792,53,0,-A--P-,0,0
96,20:59:23,TCP,192.168.100.6,23.200.40.170,53347,443,40,38807,128,0,-A----,0,0
97,20:59:23,TCP,23.200.40.170,192.168.100.6,443,53347,1368,32793,53,0,-A--P-,0,0
98,20:59:23,TCP,23.200.40.170,192.168.100.6,443,53347,200,32794,53,0,-A--P-,0,0
99,20:59:23,TCP,192.168.100.6,23.200.40.170,53347,443,40,38808,128,0,-A----,0,0
100,20:59:23,TCP,192.168.100.6,23.213.185.68,62079,443,104,52012,128,0,-A--P-,0,0
101,20:59:23,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52013,128,0,-A----,0,0
102,20:59:23,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52014,128,0,-A----,0,0
103,20:59:23,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52015,128,0,-A----,0,0
104,20:59:23,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52016,128,0,-A----,0,0
105,20:59:23,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52017,128,0,-A----,0,0
106,20:59:23,TCP,192.168.100.6,23.213.185.68,62079,443,1424,52018,128,0,-A----,0,0
107,20:59:23,TCP,192.168.100.6,23.213.185.68,62079,443,755,52019,128,0,-A--P-,0,0
108,20:59:24,ICMP,192.168.100.1,192.168.100.6,0,0,84,44066,64,0,------,8,0
109,20:59:24,TCP,23.213.185.68,192.168.100.6,443,62079,40,39350,53,0,-A----,0,0
110,20:59:24,TCP,23.213.185.68,192.168.100.6,443,62079,40,39351,53,0,-A----,0,0
111,20:59:24,TCP,23.213.185.68,192.168.100.6,443,62079,40,39352,53,0,-A----,0,0
112,20:59:24,TCP,23.213.185.68,192.168.100.6,443,62079,40,39353,53,0,-A----,0,0
113,20:59:24,TCP,23.213.185.68,192.168.100.6,443,62079,40,39354,53,0,-A----,0,0
114,20:59:24,TCP,23.213.185.68,192.168.100.6,443,62079,1048,39355,53,0,-A--P-,0,0
115,20:59:24,TCP,23.213.185.68,192.168.100.6,443,62079,92,39356,53,0,-A--P-,0,0
116,20:59:24,TCP,192.168.100.6,23.213.185.68,62079,443,40,52020,128,0,-A----,0,0
117,20:59:24,TCP,192.168.100.6,23.213.185.195,61026,443,41,16626,128,0,-A----,0,0
118,20:59:24,TCP,23.213.185.195,192.168.100.6,443,61026,52,44696,53,0,-A----,0,0
119,20:59:29,TCP,71.18.255.145,192.168.100.6,443,57762,40,0,45,32,-A----,0,0
120,20:59:29,TCP,192.168.100.6,71.18.255.145,57762,443,40,10023,128,0,-A----,0,0
121,20:59:29,UDP,192.168.100.6,192.168.100.1,65440,53,75,65018,128,0,------,0,0
